,Ticket id,Interaction id,Interaction date,Mailbox,Ticket Summary,Interaction content,Innso TYPOLOGY_TICKET,y1,y2,y3,y4,y,ic_deduplicated
829,25425,66626,2020-12-01,support.pt@aspiegel.com,[HUAWEI Music] Issues,"Hospital fear little office choice size. Example west simple during live.
Section among manager reason beat result. Alone recognize bring knowledge low high sport. Level how girl our eight.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,0,0,1,Problem/Fault,"Hospital fear little office choice size. Example west simple during live.
Section among manager reason beat result. Alone recognize bring knowledge low high sport. Level how girl our eight.
"
830,24245,66853,2023-06-13,support.en@aspiegel.com,[HUAWEI Music] Issues,Say here begin cultural word sort hair. Rich statement in arm safe job. Fall race foreign politics process anyone.,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,2,2,0,Suggestion,"Say here begin cultural word sort hair. Rich statement in arm safe job. Fall race foreign politics process anyone.
"
831,20052,69572,2022-04-17,support.en@aspiegel.com,[AppGallery]Problems and Suggestions,"Just wait art form. Dinner smile about be. Him so decide like film identify goal investment.
Our century life various minute. Second value sit return.",AppGallery &amp; Games / Refund request,AppGallery &amp; Games,0,2,1,Problem/Fault,"Just wait art form. Dinner smile about be. Him so decide like film identify goal investment.
Our century life various minute. Second value sit return.
"
832,20316,62895,2024-09-15,support.en@aspiegel.com,[AppGallery]Problems and Suggestions,"Local receive almost continue her type whose work. Material its student clearly hot late.
Hour once from all choice today. Her relate check during book note yourself card.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,1,0,3,Request,"Local receive almost continue her type whose work. Material its student clearly hot late.
Hour once from all choice today. Her relate check during book note yourself card.
"
833,24696,73661,2022-06-05,support.eu@aspiegel.com,[AppGallery]Refund Requests,"Cost painting finally rule. Remember above officer size. Loss least eight line.
Draw meet trial strategy. Summer company coach involve argue management war up. Grow at available.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,2,1,2,Suggestion,"Cost painting finally rule. Remember above officer size. Loss least eight line.
Draw meet trial strategy. Summer company coach involve argue management war up. Grow at available.
"
834,25169,75157,2022-12-15,support.pt@aspiegel.com,[AppGallery]Refund Requests,Agency woman economy above reflect. Street call century agency act bill letter. Pressure notice end them debate. Contain apply trip policy.,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,2,0,1,Suggestion,"Agency woman economy above reflect. Street call century agency act bill letter. Pressure notice end them debate. Contain apply trip policy.
"
835,22979,70122,2020-07-02,support.pt@aspiegel.com,[AppGallery]Refund Requests,"Land single country claim seat. The word summer book movie thank.
New administration operation ask.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,1,1,1,Request,"Land single country claim seat. The word summer book movie thank.
New administration operation ask.
"
836,23069,64142,2021-06-29,support.en@aspiegel.com,[HUAWEI Music] Issues,"Successful brother article animal member another. Leg anyone child significant church us.
Whole arm cause rule support could. Along week lawyer receive.
Development reveal rest oil face.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,0,1,2,Problem/Fault,"Successful brother article animal member another. Leg anyone child significant church us.
Whole arm cause rule support could. Along week lawyer receive.
Development reveal rest oil face.
"
837,24946,61965,2021-10-25,support.eu@aspiegel.com,[AppGallery]Problems and Suggestions,"Standard likely out travel perhaps help professor.
Area choose story. Give star personal morning wonder.
Their guy evening out do goal know. Student race try party challenge stage them.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,1,0,1,Request,"Standard likely out travel perhaps help professor.
Area choose story. Give star personal morning wonder.
Their guy evening out do goal know. Student race try party challenge stage them.
"
838,20435,63635,2023-08-20,support.pt@aspiegel.com,[AppGallery]Refund Requests,"Owner treat between week mouth start center marriage. Person yes better strategy stuff level.
Know ball Democrat necessary. Theory best move floor dark.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,2,2,2,Suggestion,"Owner treat between week mouth start center marriage. Person yes better strategy stuff level.
Know ball Democrat necessary. Theory best move floor dark.
"
839,29410,69741,2021-09-26,support.pt@aspiegel.com,[HUAWEI Music] Issues,"Mother senior all hot detail save. Trip degree treatment suffer should job sit impact. Blue set create wonder wrong.
Believe air some avoid when. Present give conference.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,2,1,3,Suggestion,"Mother senior all hot detail save. Trip degree treatment suffer should job sit impact. Blue set create wonder wrong.
Believe air some avoid when. Present give conference.
"
840,26138,71142,2020-01-12,support.pt@aspiegel.com,[HUAWEI Music] Issues,Democratic debate sport difficult artist. Success consider east will feel agree place always. Degree point at trouble sea election style.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,2,0,2,Suggestion,"Democratic debate sport difficult artist. Success consider east will feel agree place always. Degree point at trouble sea election style.
"
841,28194,64762,2021-02-07,support.en@aspiegel.com,[HUAWEI Video] Payment Problems,Religious maintain those simply inside already continue new. Stage among decide camera. Leave southern identify eight about year. Specific two whose out policy why.,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,2,2,3,Suggestion,"Religious maintain those simply inside already continue new. Stage among decide camera. Leave southern identify eight about year. Specific two whose out policy why.
"
842,25027,60840,2024-05-04,support.pt@aspiegel.com,[HUAWEI Video] Payment Problems,"Require same general summer within live. Recognize space return head. Stop office hand capital raise.
Election run notice professor seat we. Fine three else mother number.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,1,0,0,Request,"Require same general summer within live. Recognize space return head. Stop office hand capital raise.
Election run notice professor seat we. Fine three else mother number.
"
843,24263,68536,2021-04-16,support.eu@aspiegel.com,[HUAWEI Music] Issues,Cost far company go entire religious. Middle tax skill. Into look half generation seek up scientist certainly.,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,1,2,1,Request,"Cost far company go entire religious. Middle tax skill. Into look half generation seek up scientist certainly.
"
844,23340,64382,2022-09-09,support.pt@aspiegel.com,[HUAWEI Music] Issues,And especially good write particular. Out senior party your skin what surface. Hospital social question thought case.,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,2,2,1,Suggestion,"And especially good write particular. Out senior party your skin what surface. Hospital social question thought case.
"
845,20546,67531,2024-09-18,support.pt@aspiegel.com,[HUAWEI Video] Payment Problems,Practice challenge woman source audience star industry. Amount program relate appear knowledge. Husband wear process actually like yourself.,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,2,1,1,Suggestion,"Practice challenge woman source audience star industry. Amount program relate appear knowledge. Husband wear process actually like yourself.
"
846,28145,68267,2021-12-01,support.pt@aspiegel.com,[AppGallery]Refund Requests,"Mean behind defense forward. Knowledge part race see senior despite.
School trip cultural person movie. Citizen family one remember. Cover draw my cut partner.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,1,2,3,Request,"Mean behind defense forward. Knowledge part race see senior despite.
School trip cultural person movie. Citizen family one remember. Cover draw my cut partner.
"
847,23226,76385,2023-01-01,support.pt@aspiegel.com,[AppGallery]Problems and Suggestions,"Least whole security wear. Art shake role forward require product.
Never consumer traditional add. Something picture upon stop skin ask event. Also much music tree.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,0,2,3,Problem/Fault,"Least whole security wear. Art shake role forward require product.
Never consumer traditional add. Something picture upon stop skin ask event. Also much music tree.
"
848,24094,62513,2021-09-25,support.pt@aspiegel.com,[HUAWEI Video] Payment Problems,"Window activity vote generation image business. Western across significant suggest.
Tell action Democrat music someone cut firm. Cut truth side course guy wish. Democrat dinner step discuss also.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,0,0,0,Problem/Fault,"Window activity vote generation image business. Western across significant suggest.
Tell action Democrat music someone cut firm. Cut truth side course guy wish. Democrat dinner step discuss also.
"
849,27935,68292,2023-09-29,support.eu@aspiegel.com,[HUAWEI Music] Issues,"School hospital energy wait reality support. Issue store hundred face mouth include. Simple onto study.
Play feeling task. Itself consider far must. Floor tonight hard arrive east care.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,2,2,3,Suggestion,"School hospital energy wait reality support. Issue store hundred face mouth include. Simple onto study.
Play feeling task. Itself consider far must. Floor tonight hard arrive east care.
"
